date,location,species,latinName,id,latitude,longitude
2012-01-26T14:15:56,Manchester,Southern rodent tick,Ixodes acuminatus,4474,53.43867308883832,-2.2865131983222025
2015-07-04T00:47:36,Birmingham,Fox/badger tick,Ixodes canisuga,4475,52.45855120650282,-1.9062866741198692
2021-09-23T21:41:48,Edinburgh,Marsh tick,Ixodes apronophorus,4476,55.906487233265025,-3.161991183205809
2024-01-06T21:51:00,Liverpool,Marsh tick,Ixodes apronophorus,4477,53.371980506631054,-2.952708336082105
2020-01-23T20:45:37,Birmingham,Passerine tick,Dermacentor frontalis,4478,52.49948569441536,-1.910203529981594
2015-05-10T20:50:06,Leicester,Tree-hole tick,Ixodes arboricola,4479,52.62116122801449,-1.1074965835511805
2014-02-22T10:42:48,Leeds,Passerine tick,Dermacentor frontalis,4480,53.827204423383336,-1.5021676362457903
2021-03-14T04:09:23,Liverpool,Marsh tick,Ixodes apronophorus,4481,53.37487472103484,-3.0236673244048156
2024-04-11T22:17:48,Southampton,Southern rodent tick,Ixodes acuminatus,4482,50.87183293867053,-1.3953124719956018
2024-11-17T07:40:51,Newcastle,Marsh tick,Ixodes apronophorus,4483,54.987492867022766,-1.6131179916296072
2018-11-10T00:10:39,Newcastle,Marsh tick,Ixodes apronophorus,4484,54.927131813346875,-1.5747930333416682
2015-04-30T13:08:43,Leeds,Tree-hole tick,Ixodes arboricola,4485,53.78422852230548,-1.5742635597828294
2013-10-12T00:33:44,Sheffield,Fox/badger tick,Ixodes canisuga,4486,53.409860574441055,-1.4672888505795552
2016-10-27T04:14:16,Southampton,Passerine tick,Dermacentor frontalis,4487,50.93459668186425,-1.3762013202156123
2012-10-02T20:45:27,Cardiff,Passerine tick,Dermacentor frontalis,4488,51.50606234966441,-3.1407318630392203
2018-01-05T13:41:31,London,Passerine tick,Dermacentor frontalis,4489,51.519589508530906,-0.14465750073617917
2013-09-10T17:11:54,Cardiff,Tree-hole tick,Ixodes arboricola,4490,51.449557836403905,-3.214220494704949
2012-10-04T18:17:06,Leeds,Fox/badger tick,Ixodes canisuga,4491,53.82044316909417,-1.5368829222772697
2024-10-23T00:29:35,Nottingham,Fox/badger tick,Ixodes canisuga,4492,52.9950627609029,-1.1041910679093403
2018-02-06T19:57:00,Birmingham,Fox/badger tick,Ixodes canisuga,4493,52.470583667136054,-1.940783897819572
2024-02-04T13:30:33,Newcastle,Southern rodent tick,Ixodes acuminatus,4494,54.92396059505164,-1.5977800834958447
2023-04-02T10:43:00,Birmingham,Passerine tick,Dermacentor frontalis,4495,52.51258609263624,-1.9381228623791036
2017-07-26T03:07:24,Bristol,Fox/badger tick,Ixodes canisuga,4496,51.4483188984393,-2.62680379517171
2012-05-02T23:28:49,London,Tree-hole tick,Ixodes arboricola,4497,51.55154558891058,-0.07950011494383318
2023-02-20T02:25:54,Edinburgh,Passerine tick,Dermacentor frontalis,4498,55.979725883698976,-3.1787442308357083
2013-09-22T16:29:54,Newcastle,Tree-hole tick,Ixodes arboricola,4499,55.003477557481844,-1.5794166657738187
2024-12-30T04:32:12,Glasgow,Southern rodent tick,Ixodes acuminatus,4500,55.891887452563935,-4.284885616831457
2023-09-27T18:18:01,Newcastle,Tree-hole tick,Ixodes arboricola,4501,54.92347713981066,-1.6483217963990666
2017-08-13T23:22:58,Birmingham,Tree-hole tick,Ixodes arboricola,4502,52.45483610711545,-1.8819417303488455
2013-10-13T15:24:23,Manchester,Fox/badger tick,Ixodes canisuga,4503,53.476332930385915,-2.2917584193433065
2015-08-28T09:33:56,Nottingham,Southern rodent tick,Ixodes acuminatus,4504,52.93357257088408,-1.1851519079980404
2023-07-20T21:30:11,Nottingham,Passerine tick,Dermacentor frontalis,4505,52.96418632704854,-1.1375665503104828
2015-05-22T02:24:58,London,Fox/badger tick,Ixodes canisuga,4506,51.49476013263024,-0.1589136199955789
2012-10-02T20:45:27,Cardiff,Passerine tick,Dermacentor frontalis,4507,51.43767042229088,-3.130164439663643
2012-09-26T22:46:23,Sheffield,Marsh tick,Ixodes apronophorus,4508,53.38170854767532,-1.5117008174466242
2021-04-03T18:17:25,Bristol,Marsh tick,Ixodes apronophorus,4509,51.49945783921717,-2.561927026206187
2023-05-17T18:58:31,Manchester,Marsh tick,Ixodes apronophorus,4510,53.49102905653285,-2.242451885413896
2017-10-18T02:32:27,Glasgow,Marsh tick,Ixodes apronophorus,4511,55.8493573990593,-4.295256902939624
2020-01-12T12:44:15,Glasgow,Marsh tick,Ixodes apronophorus,4512,55.898593991462974,-4.295309773994412
2015-03-06T15:04:32,Bristol,Fox/badger tick,Ixodes canisuga,4513,51.50100935950887,-2.624080889524399
2015-03-19T23:14:03,Birmingham,Tree-hole tick,Ixodes arboricola,4514,52.508580865290675,-1.9043019845125544
2016-03-24T10:03:49,Southampton,Marsh tick,Ixodes apronophorus,4515,50.92259750090951,-1.384940751342781
2022-02-10T11:09:02,Birmingham,Southern rodent tick,Ixodes acuminatus,4516,52.44109879321049,-1.8504617967852008
2024-09-28T07:08:08,London,Fox/badger tick,Ixodes canisuga,4517,51.49920771047433,-0.13655929033576766
2013-06-19T02:56:17,Leeds,Marsh tick,Ixodes apronophorus,4518,53.790564341783806,-1.5270070441395271
2015-12-26T23:18:14,Leicester,Southern rodent tick,Ixodes acuminatus,4519,52.668991139924756,-1.1571475077639688
2018-08-21T05:46:53,Leicester,Passerine tick,Dermacentor frontalis,4520,52.67035149785199,-1.1709923241713966
2013-04-12T00:54:30,Edinburgh,Fox/badger tick,Ixodes canisuga,4521,55.98981921376934,-3.200016539533126
2016-07-27T04:43:31,Liverpool,Marsh tick,Ixodes apronophorus,4522,53.37704042651184,-3.010719139407067
2021-09-15T06:39:02,Glasgow,Passerine tick,Dermacentor frontalis,4523,55.900873958328646,-4.265347110236705
2019-11-18T15:16:38,Edinburgh,Fox/badger tick,Ixodes canisuga,4524,55.95014919715972,-3.1476407928966372
2012-03-12T19:44:51,Glasgow,Passerine tick,Dermacentor frontalis,4525,55.81516590249924,-4.215245713188746
2020-05-03T12:56:44,Birmingham,Passerine tick,Dermacentor frontalis,4526,52.459409544167066,-1.8816993331069571
2019-10-03T00:06:21,Leicester,Southern rodent tick,Ixodes acuminatus,4527,52.5918545582292,-1.1566433375951106
2020-11-08T01:01:38,Birmingham,Southern rodent tick,Ixodes acuminatus,4528,52.474546094777544,-1.8826007445379065
2012-12-15T13:56:21,Bristol,Marsh tick,Ixodes apronophorus,4529,51.43486769147021,-2.581361780686394
2012-11-09T20:55:01,Bristol,Tree-hole tick,Ixodes arboricola,4530,51.49722966045044,-2.5409861579657207
2017-01-13T14:53:34,Sheffield,Marsh tick,Ixodes apronophorus,4531,53.34937016548929,-1.5117260247790536
2022-11-28T05:12:24,Leicester,Southern rodent tick,Ixodes acuminatus,4532,52.652573542395444,-1.1672376054155083
2012-01-26T14:15:56,Manchester,Southern rodent tick,Ixodes acuminatus,4533,53.51454936347722,-2.209151783939075
2022-04-21T10:14:16,Glasgow,Tree-hole tick,Ixodes arboricola,4534,55.86836196421363,-4.241165121149031
2017-08-09T06:25:37,Glasgow,Tree-hole tick,Ixodes arboricola,4535,55.882892917614875,-4.270638515730745
2017-06-25T13:55:23,Birmingham,Passerine tick,Dermacentor frontalis,4536,52.52551693494265,-1.8601526524208867
2013-09-04T13:17:57,Cardiff,Tree-hole tick,Ixodes arboricola,4537,51.499379322732956,-3.1776308906445534
2015-10-10T12:46:29,Southampton,Southern rodent tick,Ixodes acuminatus,4538,50.95767757345173,-1.368179757121632
2013-07-11T08:39:47,Glasgow,Passerine tick,Dermacentor frontalis,4539,55.81282807158245,-4.267875003057665
2013-12-23T16:17:08,London,Fox/badger tick,Ixodes canisuga,4540,51.467388761336075,-0.09774233553638179
2013-09-03T19:03:43,Cardiff,Marsh tick,Ixodes apronophorus,4541,51.46125166458532,-3.1852113876000496
2023-07-30T06:01:12,London,Tree-hole tick,Ixodes arboricola,4542,51.53412357507044,-0.06854162273738683
2016-02-25T06:35:51,Sheffield,Fox/badger tick,Ixodes canisuga,4543,53.34102961152196,-1.4392467210569373
2012-11-19T07:32:49,Manchester,Southern rodent tick,Ixodes acuminatus,4544,53.46495590609158,-2.2100977212194404
2012-09-26T22:46:23,Sheffield,Marsh tick,Ixodes apronophorus,4545,53.35711737049253,-1.4358406847463328
2018-10-11T14:16:48,Edinburgh,Passerine tick,Dermacentor frontalis,4546,55.9768465138412,-3.1697915625189887
2013-03-29T01:00:45,Leicester,Southern rodent tick,Ixodes acuminatus,4547,52.586029612546106,-1.1700095516032158
2014-07-15T17:24:34,Cardiff,Tree-hole tick,Ixodes arboricola,4548,51.43964060787864,-3.171878223312883
2023-11-25T14:35:04,Cardiff,Tree-hole tick,Ixodes arboricola,4549,51.447847640145255,-3.14541984581113
2017-01-02T10:07:09,Southampton,Marsh tick,Ixodes apronophorus,4550,50.95417781721585,-1.4088055549127816
2017-06-30T17:07:32,London,Marsh tick,Ixodes apronophorus,4551,51.4933082627914,-0.0853199253013758
2021-01-12T22:50:15,Sheffield,Tree-hole tick,Ixodes arboricola,4552,53.43120872374831,-1.4663588048533966
2013-05-15T05:01:12,Nottingham,Marsh tick,Ixodes apronophorus,4553,52.950970250820724,-1.1811887147292293
2016-12-02T11:56:59,Edinburgh,Fox/badger tick,Ixodes canisuga,4554,55.945972501459174,-3.2350004239987564
2015-10-10T12:46:29,Southampton,Southern rodent tick,Ixodes acuminatus,4555,50.926609667926954,-1.422902737074543
2013-12-23T19:30:23,Newcastle,Tree-hole tick,Ixodes arboricola,4556,54.954720329255856,-1.626811484252931
2022-02-20T17:49:07,Cardiff,Southern rodent tick,Ixodes acuminatus,4557,51.49573509325249,-3.158315128920301
2014-04-08T23:45:52,London,Fox/badger tick,Ixodes canisuga,4558,51.49381869745036,-0.07887685032310485
2015-02-07T19:35:57,Leicester,Tree-hole tick,Ixodes arboricola,4559,52.63806090281842,-1.1347637931738292
2018-07-06T15:09:17,Sheffield,Marsh tick,Ixodes apronophorus,4560,53.38668628876533,-1.4970231490306685
2015-03-31T06:38:19,Liverpool,Passerine tick,Dermacentor frontalis,4561,53.36901770835398,-2.936752724191184
2021-01-29T21:26:32,Birmingham,Southern rodent tick,Ixodes acuminatus,4562,52.45290962298714,-1.8543279629303862
2017-03-12T08:21:15,Liverpool,Tree-hole tick,Ixodes arboricola,4563,53.428618851735756,-2.967760774756729
2012-11-09T20:55:01,Bristol,Tree-hole tick,Ixodes arboricola,4564,51.4539557347562,-2.5386868278291788
2021-09-09T17:00:29,Bristol,Marsh tick,Ixodes apronophorus,4565,51.413929221103515,-2.625482616233197
2014-01-28T00:35:34,Liverpool,Fox/badger tick,Ixodes canisuga,4566,53.408299420976,-2.9624098432499104
2023-01-08T08:08:21,Liverpool,Fox/badger tick,Ixodes canisuga,4567,53.43740344157342,-2.9405420357296417
2017-09-26T02:28:29,Southampton,Tree-hole tick,Ixodes arboricola,4568,50.861467384815484,-1.4324411642033088
2024-05-14T07:06:31,Manchester,Marsh tick,Ixodes apronophorus,4569,53.45703471679094,-2.2731736576181025
2023-02-06T08:58:44,London,Southern rodent tick,Ixodes acuminatus,4570,51.5260870955781,-0.13876038262062182
2017-06-27T13:11:23,Birmingham,Southern rodent tick,Ixodes acuminatus,4571,52.53697231003055,-1.8769907590448403
2013-03-01T15:58:41,Edinburgh,Passerine tick,Dermacentor frontalis,4572,55.94691156122674,-3.157957814970485
2015-07-04T00:47:36,Birmingham,Fox/badger tick,Ixodes canisuga,4573,52.50146897134722,-1.878818993755416
2019-08-08T12:02:22,Leeds,Fox/badger tick,Ixodes canisuga,4574,53.766079750599715,-1.5118742128175553
2022-12-16T01:26:07,Leicester,Passerine tick,Dermacentor frontalis,4575,52.62161762480921,-1.1535194338648334
2022-05-10T10:29:10,Edinburgh,Southern rodent tick,Ixodes acuminatus,4576,55.93759768007508,-3.148908779502159
2013-01-05T13:44:03,Glasgow,Passerine tick,Dermacentor frontalis,4577,55.83006980834264,-4.250671408269107
2018-05-18T23:05:24,Bristol,Southern rodent tick,Ixodes acuminatus,4578,51.421381807546915,-2.5939073704419053
2015-02-07T19:35:57,Leicester,Tree-hole tick,Ixodes arboricola,4579,52.64577103974685,-1.094915709079282
2022-03-28T06:06:58,Birmingham,Passerine tick,Dermacentor frontalis,4580,52.48530247710023,-1.8734224896696057
2019-08-08T00:13:01,London,Marsh tick,Ixodes apronophorus,4581,51.48486863406042,-0.10247860446085935
2020-06-25T00:44:33,Bristol,Southern rodent tick,Ixodes acuminatus,4582,51.42767760275473,-2.6328292765700976
2020-01-13T03:59:56,Sheffield,Southern rodent tick,Ixodes acuminatus,4583,53.421484936294476,-1.4743040868677428
2014-07-04T02:16:11,Manchester,Fox/badger tick,Ixodes canisuga,4584,53.473319460598184,-2.2053240805876073
2017-09-26T02:28:29,Southampton,Tree-hole tick,Ixodes arboricola,4585,50.910079762487506,-1.3709593693568476
2024-12-23T06:39:02,Manchester,Southern rodent tick,Ixodes acuminatus,4586,53.451534002889616,-2.208600643791405
2018-04-17T15:32:37,Cardiff,Passerine tick,Dermacentor frontalis,4587,51.45257371235076,-3.227016273617
2017-07-11T16:46:25,Southampton,Passerine tick,Dermacentor frontalis,4588,50.93103205730318,-1.3616122100322416
2023-03-15T08:20:56,Sheffield,Tree-hole tick,Ixodes arboricola,4589,53.39437376405746,-1.4748065986077148
2016-08-14T11:12:00,Nottingham,Marsh tick,Ixodes apronophorus,4590,52.92836031042385,-1.135746797424126
2012-09-04T06:24:07,Nottingham,Southern rodent tick,Ixodes acuminatus,4591,52.91930909877163,-1.1943683284614546
2024-05-25T02:37:06,Leicester,Southern rodent tick,Ixodes acuminatus,4592,52.60602559776357,-1.0861678486224036
2024-04-09T21:45:00,Liverpool,Marsh tick,Ixodes apronophorus,4593,53.36803843751346,-3.0105719369648627
2020-09-21T22:42:54,Newcastle,Marsh tick,Ixodes apronophorus,4594,54.93283081483227,-1.6366510589372267
2013-01-18T18:04:17,Liverpool,Marsh tick,Ixodes apronophorus,4595,53.41273970939184,-3.026501738694816
2017-06-04T20:49:28,Edinburgh,Tree-hole tick,Ixodes arboricola,4596,55.92511876652024,-3.1976441448212864
2022-02-03T15:49:52,Sheffield,Fox/badger tick,Ixodes canisuga,4597,53.38321399824187,-1.5118631258333857
2023-03-11T19:03:32,Manchester,Fox/badger tick,Ixodes canisuga,4598,53.509212492915836,-2.2894757208984093
2014-02-28T07:44:10,Glasgow,Passerine tick,Dermacentor frontalis,4599,55.86281747555841,-4.201901254739184
2014-07-04T02:16:11,Manchester,Fox/badger tick,Ixodes canisuga,4600,53.50556934278688,-2.226602768099412
2016-02-07T13:52:25,Edinburgh,Southern rodent tick,Ixodes acuminatus,4601,55.95354675716332,-3.152153043565553
2019-09-25T13:59:52,Nottingham,Passerine tick,Dermacentor frontalis,4602,52.924418798658515,-1.170792291432761
2018-07-22T22:25:12,Nottingham,Marsh tick,Ixodes apronophorus,4603,52.911792201000495,-1.1949106820768332
2021-09-18T20:32:54,Newcastle,Fox/badger tick,Ixodes canisuga,4604,55.01487842187792,-1.5796120623458692
2016-09-06T19:07:27,London,Tree-hole tick,Ixodes arboricola,4605,51.47686861870848,-0.09982429869022366
2022-11-12T02:48:43,Southampton,Marsh tick,Ixodes apronophorus,4606,50.87046532710097,-1.4432970405153127
2013-12-23T16:17:08,London,Fox/badger tick,Ixodes canisuga,4607,51.547189254391334,-0.06879939581007267
2022-12-16T01:26:07,Leicester,Passerine tick,Dermacentor frontalis,4608,52.59119054776712,-1.1630900697539746
2021-09-19T16:37:07,Southampton,Tree-hole tick,Ixodes arboricola,4609,50.9518797057,-1.4228850756515814
2022-07-24T19:41:58,Manchester,Passerine tick,Dermacentor frontalis,4610,53.5079737659883,-2.234910431254255
2012-07-13T21:10:32,Leicester,Fox/badger tick,Ixodes canisuga,4611,52.603349973093316,-1.180365251512945
2012-11-19T07:32:49,Manchester,Southern rodent tick,Ixodes acuminatus,4612,53.459731122502724,-2.1983034298235493
2022-02-27T08:35:36,Manchester,Marsh tick,Ixodes apronophorus,4613,53.46767612508424,-2.280285335499035
2022-01-07T11:45:56,Leicester,Marsh tick,Ixodes apronophorus,4614,52.656111548655026,-1.1805601068019624
2023-11-07T08:21:48,Liverpool,Passerine tick,Dermacentor frontalis,4615,53.36772012456327,-2.948942030996936
2023-11-04T13:31:18,Bristol,Passerine tick,Dermacentor frontalis,4616,51.44650878403206,-2.583323254536556
2023-11-25T14:35:04,Cardiff,Tree-hole tick,Ixodes arboricola,4617,51.51739282272277,-3.228967945674238
2013-01-20T17:40:33,Nottingham,Passerine tick,Dermacentor frontalis,4618,52.93240424643978,-1.1636900113131456
2018-07-19T10:55:53,Manchester,Tree-hole tick,Ixodes arboricola,4619,53.459350405236115,-2.291559611739141
2014-06-26T19:43:00,Manchester,Passerine tick,Dermacentor frontalis,4620,53.50349438555889,-2.226938246255675
2019-12-14T15:50:15,London,Fox/badger tick,Ixodes canisuga,4621,51.465372648730344,-0.08994828303909329
2021-12-23T03:26:51,London,Fox/badger tick,Ixodes canisuga,4622,51.46885613869317,-0.15432902936682347
2015-04-04T18:14:50,Leeds,Southern rodent tick,Ixodes acuminatus,4623,53.77491913042802,-1.5157090853181412
2015-02-07T23:51:30,Leeds,Passerine tick,Dermacentor frontalis,4624,53.81016671407417,-1.5224110424352248
2019-06-12T19:32:05,Newcastle,Fox/badger tick,Ixodes canisuga,4625,54.95902689281626,-1.6334357510312623
2021-02-19T15:33:12,Leicester,Southern rodent tick,Ixodes acuminatus,4626,52.60882849196847,-1.1241780613834802
2018-09-13T03:31:43,Leeds,Tree-hole tick,Ixodes arboricola,4627,53.78394128386778,-1.522896149810901
2024-08-29T07:02:03,Sheffield,Fox/badger tick,Ixodes canisuga,4628,53.341288920479336,-1.4564154344797282
2012-07-02T14:27:07,Edinburgh,Southern rodent tick,Ixodes acuminatus,4629,56.00087970368716,-3.147784851860255
2015-12-18T05:46:08,Birmingham,Southern rodent tick,Ixodes acuminatus,4630,52.464425929053874,-1.8730893448014987
2017-03-04T09:45:52,Nottingham,Tree-hole tick,Ixodes arboricola,4631,52.91928271939299,-1.1192101338379
2020-11-15T09:58:23,Glasgow,Tree-hole tick,Ixodes arboricola,4632,55.86023653238081,-4.25329386018199
2017-06-20T13:50:08,Cardiff,Marsh tick,Ixodes apronophorus,4633,51.45209934442999,-3.168348339382232
2017-06-01T23:27:58,Bristol,Fox/badger tick,Ixodes canisuga,4634,51.48612193064778,-2.6172781357338044
2016-10-28T07:25:41,Nottingham,Tree-hole tick,Ixodes arboricola,4635,52.97751329900962,-1.1966205595881685
2016-11-23T22:03:59,Leicester,Southern rodent tick,Ixodes acuminatus,4636,52.67133557247298,-1.1358133394944352
2012-03-30T20:29:42,Nottingham,Fox/badger tick,Ixodes canisuga,4637,52.99800054373617,-1.1463232472693172
2013-02-20T23:08:11,Bristol,Fox/badger tick,Ixodes canisuga,4638,51.40976579063634,-2.6037557719601208
2012-11-19T07:32:49,Manchester,Southern rodent tick,Ixodes acuminatus,4639,53.447220501029506,-2.2226651580309094
2021-08-14T10:20:22,Nottingham,Marsh tick,Ixodes apronophorus,4640,52.96623089028172,-1.1336145073404094
2014-10-06T09:23:11,Edinburgh,Marsh tick,Ixodes apronophorus,4641,55.92328935149314,-3.183069148266229
2017-03-26T23:32:49,Birmingham,Passerine tick,Dermacentor frontalis,4642,52.48883875022309,-1.9078363078340743
2015-04-18T05:12:13,Birmingham,Southern rodent tick,Ixodes acuminatus,4643,52.479890535284156,-1.8963017658819972
2024-04-09T21:45:00,Liverpool,Marsh tick,Ixodes apronophorus,4644,53.42694282084481,-3.00193929159698
2023-02-03T09:50:00,London,Southern rodent tick,Ixodes acuminatus,4645,51.47521120567265,-0.10422609938743518
2015-02-09T22:06:52,Bristol,Marsh tick,Ixodes apronophorus,4646,51.4424347766118,-2.618826060562242
2016-09-06T19:07:27,London,Tree-hole tick,Ixodes arboricola,4647,51.51720473986549,-0.15091557823673796
2017-09-29T13:58:38,Newcastle,Passerine tick,Dermacentor frontalis,4648,54.93773154447017,-1.6414517124539783
2016-03-12T18:04:59,Sheffield,Tree-hole tick,Ixodes arboricola,4649,53.360773280662464,-1.5033738553932918
2016-04-03T14:00:37,Glasgow,Southern rodent tick,Ixodes acuminatus,4650,55.85366202126154,-4.215620082507409
2022-11-18T08:57:51,Liverpool,Fox/badger tick,Ixodes canisuga,4651,53.401314950077406,-2.95853831177072
2013-08-08T00:19:41,Glasgow,Passerine tick,Dermacentor frontalis,4652,55.830713687535976,-4.286526996856499
2015-05-02T01:53:53,Southampton,Marsh tick,Ixodes apronophorus,4653,50.900427614633855,-1.4412088533910283
2019-03-25T11:22:26,Leeds,Tree-hole tick,Ixodes arboricola,4654,53.8411091771972,-1.5306499903395931
2022-11-17T21:26:27,Liverpool,Southern rodent tick,Ixodes acuminatus,4655,53.3780428717152,-3.026021264111015
2023-02-21T03:58:01,Manchester,Marsh tick,Ixodes apronophorus,4656,53.49360717426867,-2.2129931623797217
2015-02-02T22:26:28,Manchester,Fox/badger tick,Ixodes canisuga,4657,53.48575356897175,-2.2451003463313612
2012-01-26T14:15:56,Manchester,Southern rodent tick,Ixodes acuminatus,4658,53.43721719864622,-2.2041687520431625
2022-11-12T02:48:43,Southampton,Marsh tick,Ixodes apronophorus,4659,50.88438880399563,-1.4205524705270123
2014-04-17T00:24:28,Manchester,Fox/badger tick,Ixodes canisuga,4660,53.446561079322294,-2.219310659764182
2024-09-12T05:39:11,Southampton,Fox/badger tick,Ixodes canisuga,4661,50.86666869087493,-1.4084967178413739
2024-11-17T07:40:51,Newcastle,Marsh tick,Ixodes apronophorus,4662,54.957433097487815,-1.552556804739209
2021-09-19T16:37:07,Southampton,Tree-hole tick,Ixodes arboricola,4663,50.88629844210797,-1.42548437790853
2023-04-10T01:32:31,Birmingham,Passerine tick,Dermacentor frontalis,4664,52.52357024820234,-1.9480582504733515
2024-02-22T04:12:55,Edinburgh,Marsh tick,Ixodes apronophorus,4665,55.98429953652789,-3.139143304725629
2017-06-30T17:07:32,London,Marsh tick,Ixodes apronophorus,4666,51.51430295190024,-0.10036057221106709
2016-04-26T08:55:04,Birmingham,Marsh tick,Ixodes apronophorus,4667,52.52902852992297,-1.8627233529757024
2016-08-30T19:47:16,Glasgow,Passerine tick,Dermacentor frontalis,4668,55.82618140312664,-4.238487894964469
2012-05-02T03:22:57,London,Tree-hole tick,Ixodes arboricola,4669,51.51262098437154,-0.0890417079898556
2024-02-29T02:51:15,Leeds,Passerine tick,Dermacentor frontalis,4670,53.78498351489421,-1.5009667071293935
2014-01-13T02:49:30,Leeds,Marsh tick,Ixodes apronophorus,4671,53.77347261694421,-1.5364787195140315
2016-10-07T22:28:07,Southampton,Tree-hole tick,Ixodes arboricola,4672,50.915763002708466,-1.4464592925122879
2013-02-14T06:01:21,Newcastle,Southern rodent tick,Ixodes acuminatus,4673,54.9924574447086,-1.6033970066266843
2012-03-30T20:29:42,Nottingham,Fox/badger tick,Ixodes canisuga,4674,52.96270839617161,-1.1640640863446863
2013-09-10T20:50:09,Manchester,Southern rodent tick,Ixodes acuminatus,4675,53.489326620544944,-2.2919869653355285
2013-03-22T21:08:51,Bristol,Marsh tick,Ixodes apronophorus,4676,51.41812297648705,-2.6094660589523846
2013-11-21T10:42:25,Bristol,Marsh tick,Ixodes apronophorus,4677,51.497873807777935,-2.59930038129781
2023-12-05T07:19:08,Leeds,Passerine tick,Dermacentor frontalis,4678,53.82648629202198,-1.5156979385652019
2024-10-03T03:27:57,Leicester,Marsh tick,Ixodes apronophorus,4679,52.6644365475785,-1.1136676699388839
2014-08-13T10:51:17,Edinburgh,Tree-hole tick,Ixodes arboricola,4680,55.9540122518473,-3.220996279105067
2021-02-09T07:29:40,London,Passerine tick,Dermacentor frontalis,4681,51.491823226597774,-0.0999020693757704
2012-05-25T02:32:13,Sheffield,Tree-hole tick,Ixodes arboricola,4682,53.41906147721779,-1.4303285364397802
2020-08-19T12:07:08,Leicester,Southern rodent tick,Ixodes acuminatus,4683,52.60336323512595,-1.160875520873618
2016-04-03T14:00:37,Glasgow,Southern rodent tick,Ixodes acuminatus,4684,55.87181557431314,-4.29991201989937
2014-03-12T07:34:49,Manchester,Fox/badger tick,Ixodes canisuga,4685,53.50452001918197,-2.2863420452132934
2023-07-21T10:39:28,Leicester,Marsh tick,Ixodes apronophorus,4686,52.60205984231388,-1.1651152291160667
2015-08-22T05:17:19,Leicester,Southern rodent tick,Ixodes acuminatus,4687,52.64536103738253,-1.1779441114413318
2013-05-15T05:01:12,Nottingham,Marsh tick,Ixodes apronophorus,4688,52.90464717680968,-1.133054275002435
2021-04-21T02:40:22,Cardiff,Fox/badger tick,Ixodes canisuga,4689,51.49665851265489,-3.2076387161460858
2012-06-23T22:32:40,Nottingham,Passerine tick,Dermacentor frontalis,4690,52.980337721621574,-1.1351466364459277
2019-04-18T09:11:41,Bristol,Tree-hole tick,Ixodes arboricola,4691,51.424847631493876,-2.5789887357953063
2022-07-03T00:46:12,Newcastle,Fox/badger tick,Ixodes canisuga,4692,54.999860322705146,-1.6279132217224985
2013-04-08T16:41:24,Cardiff,Southern rodent tick,Ixodes acuminatus,4693,51.50224210875655,-3.1955898078930614
2016-11-25T08:29:25,Leicester,Fox/badger tick,Ixodes canisuga,4694,52.60347770610463,-1.1825895039973546
2017-05-17T02:10:22,Leicester,Fox/badger tick,Ixodes canisuga,4695,52.60618240625691,-1.147363299888713
2015-12-18T08:09:03,Cardiff,Marsh tick,Ixodes apronophorus,4696,51.459543252562085,-3.1525053552219533
2019-07-14T11:32:39,Manchester,Tree-hole tick,Ixodes arboricola,4697,53.51501874710194,-2.1948570150058897
2022-01-12T19:43:00,Cardiff,Passerine tick,Dermacentor frontalis,4698,51.48105865976237,-3.208441577479247
2017-06-17T03:07:55,Sheffield,Fox/badger tick,Ixodes canisuga,4699,53.431857757652004,-1.499303976329971
2020-11-29T03:08:49,London,Tree-hole tick,Ixodes arboricola,4700,51.5073696468761,-0.14750891019277856
2016-12-26T10:36:16,Manchester,Tree-hole tick,Ixodes arboricola,4701,53.533339762422536,-2.2752785492199865
2023-06-02T11:46:47,Nottingham,Southern rodent tick,Ixodes acuminatus,4702,52.91116612391487,-1.1368793178248338
2014-04-05T09:05:51,Liverpool,Passerine tick,Dermacentor frontalis,4703,53.410638555066384,-2.9849617049207575
2019-06-15T02:42:10,Leeds,Fox/badger tick,Ixodes canisuga,4704,53.84833486693213,-1.4985982256785604
2018-06-27T10:58:52,Birmingham,Passerine tick,Dermacentor frontalis,4705,52.50554728133533,-1.924805445413469
2024-05-02T06:27:49,Glasgow,Passerine tick,Dermacentor frontalis,4706,55.883881227232,-4.205808923598238
2021-08-25T17:18:36,Liverpool,Southern rodent tick,Ixodes acuminatus,4707,53.37796798061797,-2.9576635761609884
2015-05-19T07:09:40,Liverpool,Southern rodent tick,Ixodes acuminatus,4708,53.41135316232625,-2.979277969016105
2023-03-03T00:37:19,Southampton,Marsh tick,Ixodes apronophorus,4709,50.88113879119422,-1.4076537198720314
2023-12-11T16:35:06,Manchester,Tree-hole tick,Ixodes arboricola,4710,53.52286558670454,-2.2034625369032734
2013-09-27T00:24:59,London,Fox/badger tick,Ixodes canisuga,4711,51.550868330602256,-0.08243229731362932
2017-03-04T09:45:52,Nottingham,Tree-hole tick,Ixodes arboricola,4712,52.93205520921484,-1.1460353270176873
2013-10-19T15:57:16,Birmingham,Marsh tick,Ixodes apronophorus,4713,52.49991416715605,-1.9135933774243248
2023-11-07T08:21:48,Liverpool,Passerine tick,Dermacentor frontalis,4714,53.42146117675728,-3.0214133486086365
2020-01-15T10:18:38,Birmingham,Marsh tick,Ixodes apronophorus,4715,52.537084301930776,-1.8758761160545254
